Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,malware
VirusShare_44c40d0b7f332189d741780b13a469f3,44c40d0b7f332189d741780b13a469f3,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,524711,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
KBDTUQ.DLL,bd9ce1c8279eaafc6af3c9efc2856934,332,224,8450,9,0,0,6656,0,0,4096,4096,1610481664.0,4096,512,6,1,6,1,6,1,20480,1024,11487,1,1344,262144,4096,1048576,4096,0,16,3,2.94801782094,2.52163321065,3.56150409768,2218.66666667,512,4608,1819.33333333,222,4204,0,0,0,1,1,3.59453537864,3.59453537864,3.59453537864,932.0,932,932,0,16,0
VirusShare_54d0ec46edbe83832c05bb0fb00ff31c,54d0ec46edbe83832c05bb0fb00ff31c,332,224,290,10,0,34816,85504,0,6358,4096,40960,4194304.0,4096,512,5,1,0,0,5,1,68141056,1024,168990,2,0,1048576,4096,1048576,4096,0,16,5,6.1049412385,3.978125432,7.81234251796,24064.0,4096,40448,13625768.8,9442,67112524,2,70,0,0,3,4.35092693086,2.36192488536,6.38220977142,1371.33333333,34,2440,0,0,1
atmlib.dll,400c20d6967a83ea69d6953ebb8d3fa3,332,224,8450,9,0,29696,4608,0,26518,4096,36864,1342177280.0,4096,512,6,1,6,1,6,1,49152,1024,90385,3,320,262144,4096,1048576,4096,0,16,4,3.6245932421,0.299050910335,6.22324544028,8320.0,512,29696,8352.0,1176,29534,5,75,0,76,1,3.54320872093,3.54320872093,3.54320872093,1080.0,1080,1080,72,17,0
VirusShare_a065b389dfba64a34ecf7e90bd6295a1,a065b389dfba64a34ecf7e90bd6295a1,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,551437,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
VirusShare_0f4947dd593b626a5f4a8b1da14e3dcf,0f4947dd593b626a5f4a8b1da14e3dcf,332,224,258,10,0,28672,445952,16896,14819,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,8708096,1024,738334,2,34112,1048576,4096,1048576,4096,0,16,6,4.09900951004,0.0,6.49788465186,10410.6666667,0,28672,1449844.0,3978,8212480,8,172,1,0,9,4.18073353013,2.45849222582,6.30704193362,1893.0,48,9640,0,13,1
VirusShare_99e8f33d910d86dcb57fc2bd8f087dd0,99e8f33d910d86dcb57fc2bd8f087dd0,332,224,271,6,0,24064,164864,1024,12538,4096,28672,4194304.0,4096,512,4,0,6,0,4,0,241664,1024,0,2,32768,1048576,4096,1048576,4096,0,16,5,4.10132554178,0.0,6.4401055495,6758.4,0,24064,46256.0,3120,154712,8,155,1,0,6,3.19590916531,1.97133528531,5.21481584993,448.0,34,958,0,15,1
VirusShare_802927342f2dd889cb1fe2b228314763,802927342f2dd889cb1fe2b228314763,332,224,271,7,10,29184,557568,0,8096,4096,36864,4194304.0,4096,512,5,1,5,1,4,0,688128,1024,0,2,16384,1048576,4096,1048576,4096,0,16,3,5.04027022357,1.05456704833,7.70474258966,195584.0,1536,556032,225842.666667,5336,643072,4,65,0,0,3,7.2579633236,6.45714928757,7.70297583429,185199.0,321,553472,0,0,1
winsrv.dll,96aeee466ea56af34ae4ad5e55dad164,34404,240,8226,9,0,86016,128512,0,10172,4096,0,8793706725376.0,4096,512,6,1,6,1,6,1,229376,1024,241649,3,320,262144,4096,1048576,4096,0,16,6,3.84974091299,0.823504025515,6.08160407517,35669.3333333,512,93184,35454.5,100,92856,6,294,0,2,35,4.01399154953,0.707063638304,7.85051980666,2596.51428571,34,9640,0,16,0
infocardapi.dll,12d9b132d9db55acba9d49b45bb0cffc,34404,240,8226,8,0,84992,78336,0,73456,4096,0,6882617982976.0,4096,512,5,0,8,0,5,2,176128,1024,223407,3,0,1048576,4096,1048576,4096,0,16,6,4.75649009213,4.19166238019,6.03093272781,27221.3333333,512,84992,27385.1666667,2246,84696,10,183,12,22,5,3.60924324253,2.48713742573,5.01775615935,682.2,12,1344,0,18,0
VirusShare_2571048e11986b71e12bfdb1780655d6,2571048e11986b71e12bfdb1780655d6,332,224,258,9,0,648704,284160,0,536991,4096,655360,4194304.0,4096,512,5,0,0,0,5,0,954368,1024,944559,2,33088,1048576,4096,1048576,4096,0,16,5,5.89860113397,4.24869211563,7.63822847262,186572.8,14336,648704,188441.2,24216,648508,14,414,15,0,4,4.56769095581,1.91924070464,7.96569258486,19862.0,20,69121,72,0,1
api-ms-win-core-sysinfo-l1-1-0.dll,ae82f5a89a819dc9725600febcc6ae5d,34404,240,8226,9,0,1536,1536,0,4216,4096,0,8792450859008.0,4096,512,6,1,6,1,6,1,16384,1024,27602,3,320,262144,4096,1048576,4096,0,16,3,2.50345517736,0.0203931352361,4.12338876535,1024.0,512,1536,709.666666667,26,1095,0,0,0,28,1,3.55995009951,3.55995009951,3.55995009951,908.0,908,908,0,16,0
VirusShare_d567d781e7574cba38c8a04418753a71,d567d781e7574cba38c8a04418753a71,332,224,258,8,0,7680,307200,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,335872,1024,351891,2,34112,1048576,4096,1048576,4096,0,16,7,4.88562172572,0.0,7.99785654318,44982.8571429,0,174592,44957.2857143,348,174592,3,41,0,0,6,3.40290547072,2.10060911879,5.15540854179,1314.16666667,48,3752,0,23,1
VirusShare_40c5b27563aeb35dee835e3d6b99d24a,40c5b27563aeb35dee835e3d6b99d24a,332,224,258,10,0,28672,445952,16896,14819,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,3977216,1024,695157,2,34112,1048576,4096,1048576,4096,0,16,6,2.65064184009,0.0,6.49788465186,30634.6666667,0,139264,661773.333333,3978,3362816,8,172,1,0,21,3.42072662405,1.86523352037,7.9688495098,6558.42857143,180,67624,0,0,1
VirusShare_d20e4e768c9b3d3df450554219ea6e0d,d20e4e768c9b3d3df450554219ea6e0d,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,535033,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
VirusShare_d702f92e56d59cb0c3435e21edd5d8ce,d702f92e56d59cb0c3435e21edd5d8ce,332,224,783,2,56,29184,14848,110592,14764,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,221184,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.34528001443,0.0,6.30323831549,8118.85714286,0,29184,28755.4285714,140,110088,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,1
VirusShare_d1bfeb073f4c525ce98eaad01334d231,d1bfeb073f4c525ce98eaad01334d231,332,224,258,10,0,118784,383488,0,59882,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,529846,2,33088,1048576,4096,1048576,4096,0,16,5,5.67394225109,4.22647927728,7.9653014998,100454.4,9728,334336,101857.4,9364,334084,7,113,0,0,16,6.37813085659,2.45849222582,7.99268848362,20821.9375,48,33945,72,14,1
nlsbres.dll,4f65ed419c0a7be3fa642b03c67f8b41,332,224,8450,9,0,0,68096,0,0,4096,4096,4194304.0,4096,512,6,1,6,1,5,0,73728,512,129619,2,1344,262144,4096,1048576,4096,0,16,1,3.4767686582,3.4767686582,3.4767686582,68096.0,68096,68096,68096.0,68096,68096,0,0,0,0,149,2.82907053336,1.77639653589,3.56817415931,405.55704698,66,2046,0,16,0
mscorlib.dll,4a7b7fee00c328284ca23c94a9ceadba,34404,240,8494,8,0,4001792,561152,0,0,8192,0,2080374784.0,8192,4096,4,0,0,0,4,0,4579328,4096,4603463,3,1024,4194304,16384,1048576,8192,0,16,2,5.14717950548,3.98205290875,6.3123061022,2281472.0,561152,4001792,2278617.5,558140,3999095,0,0,0,0,2,3.73481961209,3.5184254136,3.95121381057,278970.5,996,556945,0,17,0
d3d11.dll,6de66fe7c526637e74cd066461c7c871,332,224,8450,10,10,930304,581120,0,469543,4096,937984,268435456.0,4096,512,6,2,6,2,6,1,1527808,1024,1565015,3,320,262144,4096,1048576,4096,0,16,6,5.11993215841,3.21000836645,6.4407445678,250709.333333,5120,522240,251685.5,4822,522010,8,163,0,47,3,3.6267945957,3.33976071105,3.94389350465,169468.666667,900,496942,72,16,0
Microsoft.AnalysisServices.DeploymentEngine.dll,11ae115c9775133f4f273796256b2579,332,224,8450,8,0,131072,8192,0,135646,8192,139264,1130168320.0,8192,4096,4,0,0,0,4,0,155648,4096,163385,3,34112,1048576,4096,1048576,4096,0,16,3,2.36766898449,0.0164084645156,5.56876890838,46421.3333333,4096,131072,42992.0,12,127460,1,1,0,0,1,3.44237752382,3.44237752382,3.44237752382,1416.0,1416,1416,0,19,0
msxactps.dll,261e42c8437ff8b0bdd6683fdc9fb662,34404,240,8226,9,0,16384,16384,0,9904,4096,0,8792431067136.0,4096,4096,6,1,6,1,6,1,36864,4096,53808,3,320,262144,4096,1048576,4096,0,16,6,1.31855865858,0.335841899336,4.44828714391,5461.33333333,4096,12288,2277.66666667,209,9607,3,40,0,5,1,3.55914527975,3.55914527975,3.55914527975,984.0,984,984,0,17,0
VirusShare_a3f78f5477ec6eba7ec237f517ae4614,a3f78f5477ec6eba7ec237f517ae4614,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,532503,2,33088,1048576,4096,1048576,4096,0,16,5,5.64619931408,4.11715549516,7.96322482373,101068.8,9728,330752,102637.4,9408,339716,3,89,0,0,6,3.72833051736,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_c70e862b6aa12652699026551f43bd35,c70e862b6aa12652699026551f43bd35,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,538667,2,33088,1048576,4096,1048576,4096,0,16,5,5.63799720883,4.07511388179,7.96278993572,101068.8,9728,330752,102626.6,9402,339652,3,89,0,0,6,3.68943116933,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_272bb217618c389dbbd30baded791cee,272bb217618c389dbbd30baded791cee,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,523348,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
IcCoinstall.dll,b373c8acbb78d7b31ad4fac8bd4f2102,332,224,8450,9,0,96768,23040,0,31141,4096,102400,268435456.0,4096,512,6,1,6,1,5,0,131072,1024,152352,3,320,262144,4096,1048576,4096,0,16,4,3.94137790642,2.07766001048,6.27272929689,28160.0,1536,96768,29715.0,1080,96576,4,115,0,1,1,3.50164704741,3.50164704741,3.50164704741,980.0,980,980,72,16,0
VirusShare_e38d1ffbd049aded13a3888d94ffe540,e38d1ffbd049aded13a3888d94ffe540,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,557629,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_9c8a4b318dd2de69820fb5317627ab86,9c8a4b318dd2de69820fb5317627ab86,332,224,258,10,0,118272,380416,0,59610,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,546096,2,33088,1048576,4096,1048576,4096,0,16,5,5.65942634034,4.21793765714,7.97742341552,99737.6,9728,331264,101043.0,9304,330808,6,107,0,0,22,6.82540564069,2.61702640237,7.99048736758,14981.9090909,48,22648,72,14,1
wpfgfx_v0300.dll,f838d4dee9e719fe3658465cde8a87dc,34404,240,8226,8,0,1846784,401408,0,414212,4096,0,1409286144.0,4096,512,5,2,9,0,5,2,2330624,1024,2263499,2,64,262144,4096,1048576,4096,0,16,6,4.9637807197,3.81371359858,6.41922603779,374698.666667,14848,1846784,385536.666667,14516,1846416,8,250,0,142,25,3.3769943222,2.8650788259,5.07297220894,529.0,88,1736,0,18,0
VirusShare_8fe0fc26e3a204c1969c8d3e66921886,8fe0fc26e3a204c1969c8d3e66921886,332,224,258,11,0,114176,398336,0,17245,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,2018380464,2,33088,1048576,4096,1048576,4096,0,16,5,5.58569926113,4.02276869682,6.54242136711,100761.6,16896,308224,102214.4,16812,307896,4,90,1,0,6,4.96334271148,2.45849222582,6.52236290875,51246.5,48,291840,72,0,1
VirusShare_94bc05cdfc8f065b7a1b12d1f242b9ef,94bc05cdfc8f065b7a1b12d1f242b9ef,332,224,33167,2,25,3063808,20480,8118272,11185376,8122368,11186176,4194304.0,4096,512,5,0,0,0,5,0,11206656,4096,3696960,2,0,1048576,16384,1048576,4096,0,16,3,4.40227915002,0.0,7.93657199152,1028096.0,0,3063808,3734186.66667,20480,8118272,13,18,0,0,146,7.00867451778,1.0,7.9455074347,17079.5205479,2,1232987,0,10,1
unins000.exe,cc8b2b2fe3d886ef74c61b9b9d56bc9b,332,224,33167,2,25,1042432,431616,0,1048580,4096,1052672,4194304.0,4096,512,5,0,6,0,5,0,1527808,1024,1537146,2,32768,1048576,16384,1048576,4096,0,16,8,3.29069356514,0.0,6.47897255187,184256.0,0,1037312,187088.5,24,1036836,24,522,0,0,54,3.486183371,1.83875868092,5.50778182294,7411.0,16,270376,0,10,0
IntlProvider.dll,8991a82939b93718b180489d24e0b57f,332,224,11522,9,0,200192,152064,0,115231,4096,204800,272891904.0,4096,512,6,1,6,1,5,1,360448,1024,256190,3,320,262144,4096,1048576,4096,0,16,4,5.22213757837,3.64991755643,6.15812761855,62848.0,8704,200192,87825.75,13692,199803,9,183,1,5,43,2.85273402842,1.24890653123,5.34770404613,610.488372093,48,1776,72,16,0
ieinstal.exe,ef3be302619a2c85a1e33fbfab4c60f8,34404,240,34,11,0,58368,427008,0,58064,4096,0,5368709120.0,4096,512,6,3,6,3,6,1,503808,1024,513899,2,49504,524288,8192,1048576,4096,0,16,6,4.25514196311,0.444539407442,5.91894606888,80640.0,512,414208,80656.6666667,1168,413896,11,192,8,0,37,4.68482986822,2.63775448506,7.97580678031,11133.2162162,208,67624,148,16,0
VirusShare_8f0674309a6c68387f0fbd3278ff04b9,8f0674309a6c68387f0fbd3278ff04b9,332,224,258,10,0,118272,380416,0,59610,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,519290,2,33088,1048576,4096,1048576,4096,0,16,5,5.65942634034,4.21793765714,7.97742341552,99737.6,9728,331264,101043.0,9304,330808,6,107,0,0,22,6.82540564069,2.61702640237,7.99048736758,14981.9090909,48,22648,72,14,1
VirusShare_c4e49772aed3f58f0953fd4239a6823b,c4e49772aed3f58f0953fd4239a6823b,332,224,33167,2,25,37888,13824,0,40000,4096,45056,4194304.0,4096,512,1,0,0,0,4,0,81920,1024,2130232107,2,0,1048576,16384,1048576,4096,0,16,8,2.34935380668,0.0,6.68320100477,6464.0,0,37888,7046.5,8,37732,8,96,0,0,13,3.51477528165,2.64576300669,5.08452412901,684.615384615,44,2216,0,0,1
VirusShare_ea680bd0777e9e42516e35812c2cb404,ea680bd0777e9e42516e35812c2cb404,332,224,258,8,0,7680,312320,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,355437,2,34112,1048576,4096,1048576,4096,0,16,7,4.90309354026,0.0,7.99768852404,45714.2857143,0,178176,45713.8571429,348,178176,3,41,0,0,7,3.2318339633,2.11194202413,5.15540854179,1363.85714286,62,3752,0,23,1
VirusShare_c5c9c92ee0c393b7565325dcca185b03,c5c9c92ee0c393b7565325dcca185b03,332,224,258,10,0,118272,380416,0,59610,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,506636,2,33088,1048576,4096,1048576,4096,0,16,5,5.65942634034,4.21793765714,7.97742341552,99737.6,9728,331264,101043.0,9304,330808,6,107,0,0,22,6.82540564069,2.61702640237,7.99048736758,14981.9090909,48,22648,72,14,1
VirusShare_d15996163b572a3dc1b4f75ab9ebc047,d15996163b572a3dc1b4f75ab9ebc047,332,224,259,10,0,8704,44032,0,11796,4096,16384,4194304.0,4096,512,5,1,0,0,5,1,65536,1024,0,2,33024,1048576,4096,1048576,4096,0,16,4,6.11610413391,4.75265438243,7.56202250439,6656.0,2560,10240,12795.0,2156,30984,3,26,0,0,2,3.40944836846,1.91924070464,4.89965603228,4830.0,20,9640,0,0,1
VirusShare_c20edd8aded6bcc577186d7b42557544,c20edd8aded6bcc577186d7b42557544,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,369859,2,34112,1048576,4096,1048576,4096,0,16,7,4.91018714927,0.0,7.99843359582,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.66340924844,2.1508659108,5.15540854179,1314.16666667,48,3752,0,23,1
VirusShare_8bc56b3d33788c3ed7c653c38ae2ca90,8bc56b3d33788c3ed7c653c38ae2ca90,332,224,783,2,56,29184,14848,110592,14764,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,221184,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.34528001443,0.0,6.30323831549,8118.85714286,0,29184,28755.4285714,140,110088,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,1
VirusShare_8bd8a141e04c3fae1f0bdc3070e690c8,8bd8a141e04c3fae1f0bdc3070e690c8,332,224,258,10,0,116224,385024,0,57436,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,542076,2,33088,1048576,4096,1048576,4096,0,16,5,5.63891329302,4.18602299801,7.9611202343,100249.6,9216,338432,101601.8,9228,337996,4,100,0,0,29,7.07383209462,2.45849222582,7.98793727193,11601.7241379,48,17005,72,14,1
PsGetsid.exe,77a97d664051207868e452e0aaa2814f,332,224,259,9,0,126464,199680,0,28609,4096,131072,4194304.0,4096,512,5,0,0,0,5,0,344064,1024,356498,3,32768,1048576,4096,1048576,4096,0,16,4,5.21797185232,2.24599680931,6.58555879541,81536.0,4608,167424,83455.0,13124,167172,9,172,4,0,3,4.93063929274,3.40326961593,6.59267466001,55634.0,346,165704,72,16,0
VirusShare_35e5f82139ed824555b234edc8f72802,35e5f82139ed824555b234edc8f72802,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,573592,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_9a058cdb2ab80bca03b7c98267586093,9a058cdb2ab80bca03b7c98267586093,332,224,258,8,0,7680,321024,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,348160,1024,396253,2,34112,1048576,4096,1048576,4096,0,16,7,5.0821558792,0.0,7.99885109636,46957.7142857,0,178176,46932.1428571,348,178176,3,41,0,0,6,4.05088021443,2.09891628205,5.15540854179,3020.83333333,48,9640,0,23,1
VirusShare_805a4828d51c12ca3600621c64a1713b,805a4828d51c12ca3600621c64a1713b,332,224,783,2,56,29184,14848,110592,14764,4096,36864,4194304.0,4096,512,4,0,6,0,4,0,221184,1024,0,2,32768,2097152,4096,1048576,4096,0,16,7,3.34528001443,0.0,6.30323831549,8118.85714286,0,29184,28755.4285714,140,110088,8,155,0,0,8,4.0912689525,2.45849222582,5.86996923095,2088.75,48,9640,0,0,1
VirusShare_13b1128890664cfa220546253d7da196,13b1128890664cfa220546253d7da196,332,224,259,9,0,274944,121344,0,194094,4096,282624,4194304.0,4096,512,5,0,0,0,5,0,417792,1024,21695116,2,32768,1048576,4096,1048576,4096,0,16,4,5.06996624849,3.87956332938,6.56791336222,99072.0,8192,274944,100788.75,15932,274781,9,259,2,0,42,3.72190338648,1.25162916739,6.52304982508,1241.47619048,6,9640,72,16,1
VirusShare_11fdf68a8c4dd942ca05d26bccf28c65,11fdf68a8c4dd942ca05d26bccf28c65,332,224,258,12,0,64000,183296,0,10482,4096,69632,4194304.0,4096,512,5,1,0,0,5,1,262144,1024,259470,2,33088,1048576,4096,1048576,4096,0,16,5,5.69078845057,3.42614070159,7.2456403754,47923.2,5120,138240,49202.2,4832,137960,3,77,0,0,7,4.24373495021,2.64576300669,7.23515163355,19641.2857143,62,132096,72,0,1
VirusShare_7809e46d17f576b850e25bfc323e1880,7809e46d17f576b850e25bfc323e1880,332,224,259,9,0,35840,49664,0,8322,4096,40960,4194304.0,4096,512,5,0,0,0,5,0,102400,1024,0,2,32768,1048576,4096,1048576,4096,0,16,4,6.25625723656,5.40483503526,7.03985780157,21376.0,7168,35840,22857.25,10046,35363,2,152,0,0,6,5.47317395107,2.62307816502,7.9678695662,5228.33333333,62,13836,72,0,1
VirusShare_26f87b42eb9a402935a09838aaef36a9,26f87b42eb9a402935a09838aaef36a9,332,224,258,9,0,102400,599040,0,12013,4096,106496,4194304.0,4096,512,5,0,0,0,5,0,712704,1024,2018578096,2,33088,1048576,4096,1048576,4096,0,16,5,5.3370413625,2.82868037168,6.58874280498,140288.0,3584,568320,140774.0,6682,567892,4,88,1,0,7,4.14351601489,2.62307816502,5.91635626214,81061.0,62,535040,72,0,1
VirusShare_79c3e184da30bfaeac6e2cfce106e416,79c3e184da30bfaeac6e2cfce106e416,332,224,258,11,0,114176,398336,0,17245,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,2018380992,2,33088,1048576,4096,1048576,4096,0,16,5,5.58569926113,4.02276869682,6.54242136711,100761.6,16896,308224,102214.4,16812,307896,4,90,1,0,6,4.96334271148,2.45849222582,6.52236290875,51246.5,48,291840,72,0,1
VirusShare_d4a84612dcb7fc74bdaa6f1e0bcc1f45,d4a84612dcb7fc74bdaa6f1e0bcc1f45,332,224,258,11,0,112640,709632,0,15735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,835584,1024,2018690192,2,33088,1048576,4096,1048576,4096,0,16,5,5.37443862687,3.83993795128,6.5272284071,162713.6,17408,620544,164164.4,17564,620472,4,90,1,0,11,4.76343874009,2.75188027096,6.30050716255,56346.6363636,118,587776,72,0,1
VirusShare_8abab14522342afe27ea4b4f04f26065,8abab14522342afe27ea4b4f04f26065,332,224,258,8,0,630272,2048,0,638398,8192,0,4194304.0,8192,512,4,0,0,0,4,0,655360,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,4.04353548048,0.101910425663,7.95497155253,210773.333333,512,630272,210586.666667,12,630212,1,1,0,0,2,4.23043692932,3.45975704496,5.00111681368,607.0,490,724,0,14,1
api-ms-win-core-threadpool-l1-1-0.dll,260ed2f235a9e01608198da2e0ae52b0,332,224,8450,9,0,2048,1536,0,4291,4096,8192,268435456.0,4096,512,6,1,6,1,6,1,16384,1024,52004,3,1344,262144,4096,1048576,4096,0,16,3,2.73505667935,0.0203931352361,4.81207072134,1194.66666667,512,2048,933.0,26,1765,0,0,0,42,1,3.56665569611,3.56665569611,3.56665569611,908.0,908,908,0,16,0
VirusShare_9e52c72e13ece6ba8779578e093cf491,9e52c72e13ece6ba8779578e093cf491,332,224,258,9,0,110592,331776,0,10010,4096,114688,4194304.0,4096,512,5,0,0,0,5,0,458752,1024,2018319024,2,33088,1048576,4096,1048576,4096,0,16,5,6.10308402797,5.53360242279,6.58690897156,88473.6,6656,290304,89933.6,6432,290284,4,98,1,0,6,4.91915221907,2.45849222582,6.50223901295,48311.5,48,274432,72,0,1
mscorrc.dll,6cd29b8564f7926e519b90a35591fa51,332,224,8450,9,0,0,3584,0,0,4096,4096,1621032960.0,4096,512,5,0,8,0,5,0,12288,1024,14597,2,1344,1048576,4096,1048576,4096,0,16,2,2.53361915861,1.14260634078,3.92463197644,1792.0,512,3072,2108.0,120,4096,0,0,0,0,4,3.15392152625,2.65460914884,3.46864031959,589.0,134,1000,0,17,0
ntkrnlpa.exe,a6dcf9f73f2fca7a96d9585817a08b43,332,224,290,9,0,3422720,786432,10240,1168600,4096,1159168,4194304.0,4096,512,6,1,6,1,6,1,4259840,2048,3966133,1,0,262144,8192,1048576,4096,0,16,22,4.43279109135,0.0,6.78962410536,179456.0,0,1755136,191523.5,2201,1755128,6,149,0,2184,9,2.10756493051,0.047614280435,5.20606117729,23746.6666667,214,153706,72,16,0
VirusShare_b7f195d5f2a6147d869b1cc52f841885,b7f195d5f2a6147d869b1cc52f841885,332,224,258,8,0,7680,309760,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,339968,1024,324349,2,34112,1048576,4096,1048576,4096,0,16,7,4.91452876145,0.0,7.99865049011,45348.5714286,0,177152,45323.0,348,177152,3,41,0,0,6,3.6660535302,2.10188646935,5.15540854179,1314.16666667,48,3752,0,23,1
infocard.exe,0845ea9630319721b01e49e0a659e109,34404,240,34,8,0,296960,559616,0,298742,4096,0,4194304.0,4096,512,4,0,0,0,5,2,876544,1024,866713,3,33088,1048576,4096,1048576,4096,0,16,7,4.07090410864,1.44785762385,5.9090384977,121636.571429,1536,543232,122085.0,1136,542900,15,184,0,0,2,4.22170016534,3.55301681476,4.89038351592,934.0,888,980,0,18,0
VirusShare_bf95256f85278ece798d71478cc168be,bf95256f85278ece798d71478cc168be,332,224,271,6,0,24064,164864,1024,12538,4096,28672,4194304.0,4096,512,4,0,6,0,4,0,241664,1024,0,2,32768,1048576,4096,1048576,4096,0,16,5,4.10146058207,0.0,6.4401055495,6758.4,0,24064,46256.0,3120,154712,8,155,1,0,6,3.19612138064,1.97133528531,5.21481584993,448.0,34,958,0,15,1
CNB_0315.DLL,7af4d6d8f1f1a62c9533b36d802631a0,332,224,8450,9,0,22528,87040,0,13352,4096,28672,95158272.0,4096,512,6,1,6,1,5,1,122880,1024,139786,3,320,262144,4096,1048576,4096,0,16,4,4.57946538389,3.2658428123,6.59682465922,27136.0,1024,82944,27190.25,976,83508,5,34,0,6,1,3.52508906767,3.52508906767,3.52508906767,880.0,880,880,72,16,0
